CPT_code_1,CPT_code_2,In_Existence,Effective_Date,Deletion_Date,Modifier,PTP_Edit_Rationale
25575,64474,,20250401,*,1,Misuse of Column Two code with Column One code
25600,0903T,,20250701,*,1,Misuse of Column Two code with Column One code
25600,0904T,,20250701,*,1,Misuse of Column Two code with Column One code
25600,0905T,,20250701,*,1,Misuse of Column Two code with Column One code
25600,64466,,20250401,*,1,Misuse of Column Two code with Column One code
25600,64467,,20250401,*,1,Misuse of Column Two code with Column One code
25600,64468,,20250401,*,1,Misuse of Column Two code with Column One code
25600,64469,,20250401,*,1,Misuse of Column Two code with Column One code
25600,64473,,20250401,*,1,Misuse of Column Two code with Column One code
25600,64474,,20250401,*,1,Misuse of Column Two code with Column One code
25605,0903T,,20250701,*,1,Misuse of Column Two code with Column One code
25605,0904T,,20250701,*,1,Misuse of Column Two code with Column One code
25605,0905T,,20250701,*,1,Misuse of Column Two code with Column One code
25605,64466,,20250401,*,1,Misuse of Column Two code with Column One code
25605,64467,,20250401,*,1,Misuse of Column Two code with Column One code
25605,64468,,20250401,*,1,Misuse of Column Two code with Column One code
25605,64469,,20250401,*,1,Misuse of Column Two code with Column One code
25605,64473,,20250401,*,1,Misuse of Column Two code with Column One code
25605,64474,,20250401,*,1,Misuse of Column Two code with Column One code
25606,0903T,,20250701,*,1,Misuse of Column Two code with Column One code
25606,0904T,,20250701,*,1,Misuse of Column Two code with Column One code
25606,0905T,,20250701,*,1,Misuse of Column Two code with Column One code
25606,64466,,20250401,*,1,Misuse of Column Two code with Column One code
25606,64467,,20250401,*,1,Misuse of Column Two code with Column One code
25606,64468,,20250401,*,1,Misuse of Column Two code with Column One code
25606,64469,,20250401,*,1,Misuse of Column Two code with Column One code
25606,64473,,20250401,*,1,Misuse of Column Two code with Column One code
25606,64474,,20250401,*,1,Misuse of Column Two code with Column One code
25607,0903T,,20250701,*,1,Misuse of Column Two code with Column One code
25607,0904T,,20250701,*,1,Misuse of Column Two code with Column One code
25607,0905T,,20250701,*,1,Misuse of Column Two code with Column One code
25607,64466,,20250401,*,1,Misuse of Column Two code with Column One code
25607,64467,,20250401,*,1,Misuse of Column Two code with Column One code
25607,64468,,20250401,*,1,Misuse of Column Two code with Column One code
25607,64469,,20250401,*,1,Misuse of Column Two code with Column One code
25607,64473,,20250401,*,1,Misuse of Column Two code with Column One code
25607,64474,,20250401,*,1,Misuse of Column Two code with Column One code
25608,0903T,,20250701,*,1,Misuse of Column Two code with Column One code
25608,0904T,,20250701,*,1,Misuse of Column Two code with Column One code
25608,0905T,,20250701,*,1,Misuse of Column Two code with Column One code
25608,64466,,20250401,*,1,Misuse of Column Two code with Column One code
25608,64467,,20250401,*,1,Misuse of Column Two code with Column One code
25608,64468,,20250401,*,1,Misuse of Column Two code with Column One code
25608,64469,,20250401,*,1,Misuse of Column Two code with Column One code
25608,64473,,20250401,*,1,Misuse of Column Two code with Column One code
25608,64474,,20250401,*,1,Misuse of Column Two code with Column One code
25609,0903T,,20250701,*,1,Misuse of Column Two code with Column One code
25609,0904T,,20250701,*,1,Misuse of Column Two code with Column One code
25609,0905T,,20250701,*,1,Misuse of Column Two code with Column One code
25609,64466,,20250401,*,1,Misuse of Column Two code with Column One code
25609,64467,,20250401,*,1,Misuse of Column Two code with Column One code
25609,64468,,20250401,*,1,Misuse of Column Two code with Column One code
25609,64469,,20250401,*,1,Misuse of Column Two code with Column One code
25609,64473,,20250401,*,1,Misuse of Column Two code with Column One code
25609,64474,,20250401,*,1,Misuse of Column Two code with Column One code
25622,0903T,,20250701,*,1,Misuse of Column Two code with Column One code
25622,0904T,,20250701,*,1,Misuse of Column Two code with Column One code
25622,0905T,,20250701,*,1,Misuse of Column Two code with Column One code
25622,64466,,20250401,*,1,Misuse of Column Two code with Column One code
25622,64467,,20250401,*,1,Misuse of Column Two code with Column One code
25622,64468,,20250401,*,1,Misuse of Column Two code with Column One code
25622,64469,,20250401,*,1,Misuse of Column Two code with Column One code
25622,64473,,20250401,*,1,Misuse of Column Two code with Column One code
25622,64474,,20250401,*,1,Misuse of Column Two code with Column One code
25624,0903T,,20250701,*,1,Misuse of Column Two code with Column One code
25624,0904T,,20250701,*,1,Misuse of Column Two code with Column One code
25624,0905T,,20250701,*,1,Misuse of Column Two code with Column One code
25624,64466,,20250401,*,1,Misuse of Column Two code with Column One code
25624,64467,,20250401,*,1,Misuse of Column Two code with Column One code
25624,64468,,20250401,*,1,Misuse of Column Two code with Column One code
25624,64469,,20250401,*,1,Misuse of Column Two code with Column One code
25624,64473,,20250401,*,1,Misuse of Column Two code with Column One code
25624,64474,,20250401,*,1,Misuse of Column Two code with Column One code
25628,0903T,,20250701,*,1,Misuse of Column Two code with Column One code
25628,0904T,,20250701,*,1,Misuse of Column Two code with Column One code
25628,0905T,,20250701,*,1,Misuse of Column Two code with Column One code
25628,64466,,20250401,*,1,Misuse of Column Two code with Column One code
25628,64467,,20250401,*,1,Misuse of Column Two code with Column One code
25628,64468,,20250401,*,1,Misuse of Column Two code with Column One code
25628,64469,,20250401,*,1,Misuse of Column Two code with Column One code
25628,64473,,20250401,*,1,Misuse of Column Two code with Column One code
25628,64474,,20250401,*,1,Misuse of Column Two code with Column One code
25630,0903T,,20250701,*,1,Misuse of Column Two code with Column One code
25630,0904T,,20250701,*,1,Misuse of Column Two code with Column One code
25630,0905T,,20250701,*,1,Misuse of Column Two code with Column One code
25630,64466,,20250401,*,1,Misuse of Column Two code with Column One code
25630,64467,,20250401,*,1,Misuse of Column Two code with Column One code
25630,64468,,20250401,*,1,Misuse of Column Two code with Column One code
25630,64469,,20250401,*,1,Misuse of Column Two code with Column One code
25630,64473,,20250401,*,1,Misuse of Column Two code with Column One code
25630,64474,,20250401,*,1,Misuse of Column Two code with Column One code
25635,0903T,,20250701,*,1,Misuse of Column Two code with Column One code
25635,0904T,,20250701,*,1,Misuse of Column Two code with Column One code
25635,0905T,,20250701,*,1,Misuse of Column Two code with Column One code
25635,64466,,20250401,*,1,Misuse of Column Two code with Column One code
25635,64467,,20250401,*,1,Misuse of Column Two code with Column One code
25635,64468,,20250401,*,1,Misuse of Column Two code with Column One code
25635,64469,,20250401,*,1,Misuse of Column Two code with Column One code
25635,64473,,20250401,*,1,Misuse of Column Two code with Column One code
25635,64474,,20250401,*,1,Misuse of Column Two code with Column One code
25645,0903T,,20250701,*,1,Misuse of Column Two code with Column One code
25645,0904T,,20250701,*,1,Misuse of Column Two code with Column One code
25645,0905T,,20250701,*,1,Misuse of Column Two code with Column One code
25645,64466,,20250401,*,1,Misuse of Column Two code with Column One code
25645,64467,,20250401,*,1,Misuse of Column Two code with Column One code
25645,64468,,20250401,*,1,Misuse of Column Two code with Column One code
25645,64469,,20250401,*,1,Misuse of Column Two code with Column One code
25645,64473,,20250401,*,1,Misuse of Column Two code with Column One code
25645,64474,,20250401,*,1,Misuse of Column Two code with Column One code
25650,0903T,,20250701,*,1,Misuse of Column Two code with Column One code
25650,0904T,,20250701,*,1,Misuse of Column Two code with Column One code
25650,0905T,,20250701,*,1,Misuse of Column Two code with Column One code
25650,64466,,20250401,*,1,Misuse of Column Two code with Column One code
25650,64467,,20250401,*,1,Misuse of Column Two code with Column One code
25650,64468,,20250401,*,1,Misuse of Column Two code with Column One code
25650,64469,,20250401,*,1,Misuse of Column Two code with Column One code
25650,64473,,20250401,*,1,Misuse of Column Two code with Column One code
25650,64474,,20250401,*,1,Misuse of Column Two code with Column One code
25651,0903T,,20250701,*,1,Misuse of Column Two code with Column One code
25651,0904T,,20250701,*,1,Misuse of Column Two code with Column One code
25651,0905T,,20250701,*,1,Misuse of Column Two code with Column One code
25651,64466,,20250401,*,1,Misuse of Column Two code with Column One code
25651,64467,,20250401,*,1,Misuse of Column Two code with Column One code
25651,64468,,20250401,*,1,Misuse of Column Two code with Column One code
25651,64469,,20250401,*,1,Misuse of Column Two code with Column One code
25651,64473,,20250401,*,1,Misuse of Column Two code with Column One code
25651,64474,,20250401,*,1,Misuse of Column Two code with Column One code
25652,0903T,,20250701,*,1,Misuse of Column Two code with Column One code
25652,0904T,,20250701,*,1,Misuse of Column Two code with Column One code
25652,0905T,,20250701,*,1,Misuse of Column Two code with Column One code
25652,64466,,20250401,*,1,Misuse of Column Two code with Column One code
25652,64467,,20250401,*,1,Misuse of Column Two code with Column One code
25652,64468,,20250401,*,1,Misuse of Column Two code with Column One code
25652,64469,,20250401,*,1,Misuse of Column Two code with Column One code
25652,64473,,20250401,*,1,Misuse of Column Two code with Column One code
25652,64474,,20250401,*,1,Misuse of Column Two code with Column One code
25660,0903T,,20250701,*,1,Misuse of Column Two code with Column One code
25660,0904T,,20250701,*,1,Misuse of Column Two code with Column One code
25660,0905T,,20250701,*,1,Misuse of Column Two code with Column One code
25660,64466,,20250401,*,1,Misuse of Column Two code with Column One code
25660,64467,,20250401,*,1,Misuse of Column Two code with Column One code
25660,64468,,20250401,*,1,Misuse of Column Two code with Column One code
25660,64469,,20250401,*,1,Misuse of Column Two code with Column One code
25660,64473,,20250401,*,1,Misuse of Column Two code with Column One code
25660,64474,,20250401,*,1,Misuse of Column Two code with Column One code
25670,0903T,,20250701,*,1,Misuse of Column Two code with Column One code
25670,0904T,,20250701,*,1,Misuse of Column Two code with Column One code
25670,0905T,,20250701,*,1,Misuse of Column Two code with Column One code
25670,64466,,20250401,*,1,Misuse of Column Two code with Column One code
25670,64467,,20250401,*,1,Misuse of Column Two code with Column One code
25670,64468,,20250401,*,1,Misuse of Column Two code with Column One code
25670,64469,,20250401,*,1,Misuse of Column Two code with Column One code
25670,64473,,20250401,*,1,Misuse of Column Two code with Column One code
25670,64474,,20250401,*,1,Misuse of Column Two code with Column One code
25671,0903T,,20250701,*,1,Misuse of Column Two code with Column One code
25671,0904T,,20250701,*,1,Misuse of Column Two code with Column One code
25671,0905T,,20250701,*,1,Misuse of Column Two code with Column One code
25671,64466,,20250401,*,1,Misuse of Column Two code with Column One code
25671,64467,,20250401,*,1,Misuse of Column Two code with Column One code
25671,64468,,20250401,*,1,Misuse of Column Two code with Column One code
25671,64469,,20250401,*,1,Misuse of Column Two code with Column One code
25671,64473,,20250401,*,1,Misuse of Column Two code with Column One code
25671,64474,,20250401,*,1,Misuse of Column Two code with Column One code
25675,0903T,,20250701,*,1,Misuse of Column Two code with Column One code
25675,0904T,,20250701,*,1,Misuse of Column Two code with Column One code
25675,0905T,,20250701,*,1,Misuse of Column Two code with Column One code
25675,64466,,20250401,*,1,Misuse of Column Two code with Column One code
25675,64467,,20250401,*,1,Misuse of Column Two code with Column One code
25675,64468,,20250401,*,1,Misuse of Column Two code with Column One code
25675,64469,,20250401,*,1,Misuse of Column Two code with Column One code
25675,64473,,20250401,*,1,Misuse of Column Two code with Column One code
25675,64474,,20250401,*,1,Misuse of Column Two code with Column One code
25676,0903T,,20250701,*,1,Misuse of Column Two code with Column One code
25676,0904T,,20250701,*,1,Misuse of Column Two code with Column One code
25676,0905T,,20250701,*,1,Misuse of Column Two code with Column One code
25676,64466,,20250401,*,1,Misuse of Column Two code with Column One code
25676,64467,,20250401,*,1,Misuse of Column Two code with Column One code
25676,64468,,20250401,*,1,Misuse of Column Two code with Column One code
25676,64469,,20250401,*,1,Misuse of Column Two code with Column One code
25676,64473,,20250401,*,1,Misuse of Column Two code with Column One code
25676,64474,,20250401,*,1,Misuse of Column Two code with Column One code
25680,0903T,,20250701,*,1,Misuse of Column Two code with Column One code
25680,0904T,,20250701,*,1,Misuse of Column Two code with Column One code
25680,0905T,,20250701,*,1,Misuse of Column Two code with Column One code
25680,64466,,20250401,*,1,Misuse of Column Two code with Column One code
25680,64467,,20250401,*,1,Misuse of Column Two code with Column One code
25680,64468,,20250401,*,1,Misuse of Column Two code with Column One code
25680,64469,,20250401,*,1,Misuse of Column Two code with Column One code
25680,64473,,20250401,*,1,Misuse of Column Two code with Column One code
25680,64474,,20250401,*,1,Misuse of Column Two code with Column One code
25685,0903T,,20250701,*,1,Misuse of Column Two code with Column One code
25685,0904T,,20250701,*,1,Misuse of Column Two code with Column One code
25685,0905T,,20250701,*,1,Misuse of Column Two code with Column One code
25685,64466,,20250401,*,1,Misuse of Column Two code with Column One code
25685,64467,,20250401,*,1,Misuse of Column Two code with Column One code
25685,64468,,20250401,*,1,Misuse of Column Two code with Column One code
25685,64469,,20250401,*,1,Misuse of Column Two code with Column One code
25685,64473,,20250401,*,1,Misuse of Column Two code with Column One code
25685,64474,,20250401,*,1,Misuse of Column Two code with Column One code
25690,0903T,,20250701,*,1,Misuse of Column Two code with Column One code
25690,0904T,,20250701,*,1,Misuse of Column Two code with Column One code
25690,0905T,,20250701,*,1,Misuse of Column Two code with Column One code
25690,64466,,20250401,*,1,Misuse of Column Two code with Column One code
25690,64467,,20250401,*,1,Misuse of Column Two code with Column One code
25690,64468,,20250401,*,1,Misuse of Column Two code with Column One code
25690,64469,,20250401,*,1,Misuse of Column Two code with Column One code
25690,64473,,20250401,*,1,Misuse of Column Two code with Column One code
25690,64474,,20250401,*,1,Misuse of Column Two code with Column One code
25695,0903T,,20250701,*,1,Misuse of Column Two code with Column One code
25695,0904T,,20250701,*,1,Misuse of Column Two code with Column One code
25695,0905T,,20250701,*,1,Misuse of Column Two code with Column One code
25695,64466,,20250401,*,1,Misuse of Column Two code with Column One code
25695,64467,,20250401,*,1,Misuse of Column Two code with Column One code
25695,64468,,20250401,*,1,Misuse of Column Two code with Column One code
25695,64469,,20250401,*,1,Misuse of Column Two code with Column One code
25695,64473,,20250401,*,1,Misuse of Column Two code with Column One code
25695,64474,,20250401,*,1,Misuse of Column Two code with Column One code
25800,0903T,,20250701,*,1,Misuse of Column Two code with Column One code
25800,0904T,,20250701,*,1,Misuse of Column Two code with Column One code
25800,0905T,,20250701,*,1,Misuse of Column Two code with Column One code
25800,64466,,20250401,*,1,Misuse of Column Two code with Column One code
25800,64467,,20250401,*,1,Misuse of Column Two code with Column One code
25800,64468,,20250401,*,1,Misuse of Column Two code with Column One code
25800,64469,,20250401,*,1,Misuse of Column Two code with Column One code
25800,64473,,20250401,*,1,Misuse of Column Two code with Column One code
25800,64474,,20250401,*,1,Misuse of Column Two code with Column One code
25805,0903T,,20250701,*,1,Misuse of Column Two code with Column One code
25805,0904T,,20250701,*,1,Misuse of Column Two code with Column One code
25805,0905T,,20250701,*,1,Misuse of Column Two code with Column One code
25805,64466,,20250401,*,1,Misuse of Column Two code with Column One code
25805,64467,,20250401,*,1,Misuse of Column Two code with Column One code
25805,64468,,20250401,*,1,Misuse of Column Two code with Column One code
25805,64469,,20250401,*,1,Misuse of Column Two code with Column One code
25805,64473,,20250401,*,1,Misuse of Column Two code with Column One code
25805,64474,,20250401,*,1,Misuse of Column Two code with Column One code
25810,0903T,,20250701,*,1,Misuse of Column Two code with Column One code
25810,0904T,,20250701,*,1,Misuse of Column Two code with Column One code
25810,0905T,,20250701,*,1,Misuse of Column Two code with Column One code
25810,64466,,20250401,*,1,Misuse of Column Two code with Column One code
25810,64467,,20250401,*,1,Misuse of Column Two code with Column One code
25810,64468,,20250401,*,1,Misuse of Column Two code with Column One code
25810,64469,,20250401,*,1,Misuse of Column Two code with Column One code
25810,64473,,20250401,*,1,Misuse of Column Two code with Column One code
25810,64474,,20250401,*,1,Misuse of Column Two code with Column One code
25820,0903T,,20250701,*,1,Misuse of Column Two code with Column One code
25820,0904T,,20250701,*,1,Misuse of Column Two code with Column One code
25820,0905T,,20250701,*,1,Misuse of Column Two code with Column One code
25820,64466,,20250401,*,1,Misuse of Column Two code with Column One code
25820,64467,,20250401,*,1,Misuse of Column Two code with Column One code
25820,64468,,20250401,*,1,Misuse of Column Two code with Column One code
25820,64469,,20250401,*,1,Misuse of Column Two code with Column One code
25820,64473,,20250401,*,1,Misuse of Column Two code with Column One code
25820,64474,,20250401,*,1,Misuse of Column Two code with Column One code
25825,0903T,,20250701,*,1,Misuse of Column Two code with Column One code
25825,0904T,,20250701,*,1,Misuse of Column Two code with Column One code
25825,0905T,,20250701,*,1,Misuse of Column Two code with Column One code
25825,64466,,20250401,*,1,Misuse of Column Two code with Column One code
25825,64467,,20250401,*,1,Misuse of Column Two code with Column One code
25825,64468,,20250401,*,1,Misuse of Column Two code with Column One code
25825,64469,,20250401,*,1,Misuse of Column Two code with Column One code
25825,64473,,20250401,*,1,Misuse of Column Two code with Column One code
25825,64474,,20250401,*,1,Misuse of Column Two code with Column One code
25830,0903T,,20250701,*,1,Misuse of Column Two code with Column One code
25830,0904T,,20250701,*,1,Misuse of Column Two code with Column One code
25830,0905T,,20250701,*,1,Misuse of Column Two code with Column One code
25830,64466,,20250401,*,1,Misuse of Column Two code with Column One code
25830,64467,,20250401,*,1,Misuse of Column Two code with Column One code
25830,64468,,20250401,*,1,Misuse of Column Two code with Column One code
25830,64469,,20250401,*,1,Misuse of Column Two code with Column One code
25830,64473,,20250401,*,1,Misuse of Column Two code with Column One code
25830,64474,,20250401,*,1,Misuse of Column Two code with Column One code
25900,0903T,,20250701,*,1,Misuse of Column Two code with Column One code
25900,0904T,,20250701,*,1,Misuse of Column Two code with Column One code
25900,0905T,,20250701,*,1,Misuse of Column Two code with Column One code
25900,64466,,20250401,*,1,Misuse of Column Two code with Column One code
25900,64467,,20250401,*,1,Misuse of Column Two code with Column One code
25900,64468,,20250401,*,1,Misuse of Column Two code with Column One code
25900,64469,,20250401,*,1,Misuse of Column Two code with Column One code
25900,64473,,20250401,*,1,Misuse of Column Two code with Column One code
25900,64474,,20250401,*,1,Misuse of Column Two code with Column One code
25905,0903T,,20250701,*,1,Misuse of Column Two code with Column One code
25905,0904T,,20250701,*,1,Misuse of Column Two code with Column One code
25905,0905T,,20250701,*,1,Misuse of Column Two code with Column One code
25905,64466,,20250401,*,1,Misuse of Column Two code with Column One code
25905,64467,,20250401,*,1,Misuse of Column Two code with Column One code
25905,64468,,20250401,*,1,Misuse of Column Two code with Column One code
25905,64469,,20250401,*,1,Misuse of Column Two code with Column One code
25905,64473,,20250401,*,1,Misuse of Column Two code with Column One code
25905,64474,,20250401,*,1,Misuse of Column Two code with Column One code
25907,0903T,,20250701,*,1,Misuse of Column Two code with Column One code
25907,0904T,,20250701,*,1,Misuse of Column Two code with Column One code
25907,0905T,,20250701,*,1,Misuse of Column Two code with Column One code
25907,64466,,20250401,*,1,Misuse of Column Two code with Column One code
25907,64467,,20250401,*,1,Misuse of Column Two code with Column One code
25907,64468,,20250401,*,1,Misuse of Column Two code with Column One code
25907,64469,,20250401,*,1,Misuse of Column Two code with Column One code
25907,64473,,20250401,*,1,Misuse of Column Two code with Column One code
25907,64474,,20250401,*,1,Misuse of Column Two code with Column One code
25909,0903T,,20250701,*,1,Misuse of Column Two code with Column One code
25909,0904T,,20250701,*,1,Misuse of Column Two code with Column One code
25909,0905T,,20250701,*,1,Misuse of Column Two code with Column One code
25909,64466,,20250401,*,1,Misuse of Column Two code with Column One code
25909,64467,,20250401,*,1,Misuse of Column Two code with Column One code
25909,64468,,20250401,*,1,Misuse of Column Two code with Column One code
25909,64469,,20250401,*,1,Misuse of Column Two code with Column One code
25909,64473,,20250401,*,1,Misuse of Column Two code with Column One code
25909,64474,,20250401,*,1,Misuse of Column Two code with Column One code
25915,0903T,,20250701,*,1,Misuse of Column Two code with Column One code
25915,0904T,,20250701,*,1,Misuse of Column Two code with Column One code
25915,0905T,,20250701,*,1,Misuse of Column Two code with Column One code
25915,64466,,20250401,*,1,Misuse of Column Two code with Column One code
25915,64467,,20250401,*,1,Misuse of Column Two code with Column One code
25915,64468,,20250401,*,1,Misuse of Column Two code with Column One code
25915,64469,,20250401,*,1,Misuse of Column Two code with Column One code
25915,64473,,20250401,*,1,Misuse of Column Two code with Column One code
25915,64474,,20250401,*,1,Misuse of Column Two code with Column One code
25920,0903T,,20250701,*,1,Misuse of Column Two code with Column One code
25920,0904T,,20250701,*,1,Misuse of Column Two code with Column One code
25920,0905T,,20250701,*,1,Misuse of Column Two code with Column One code
25920,64466,,20250401,*,1,Misuse of Column Two code with Column One code
25920,64467,,20250401,*,1,Misuse of Column Two code with Column One code
25920,64468,,20250401,*,1,Misuse of Column Two code with Column One code
25920,64469,,20250401,*,1,Misuse of Column Two code with Column One code
25920,64473,,20250401,*,1,Misuse of Column Two code with Column One code
25920,64474,,20250401,*,1,Misuse of Column Two code with Column One code
25922,0903T,,20250701,*,1,Misuse of Column Two code with Column One code
25922,0904T,,20250701,*,1,Misuse of Column Two code with Column One code
25922,0905T,,20250701,*,1,Misuse of Column Two code with Column One code
25922,64466,,20250401,*,1,Misuse of Column Two code with Column One code
25922,64467,,20250401,*,1,Misuse of Column Two code with Column One code
25922,64468,,20250401,*,1,Misuse of Column Two code with Column One code
25922,64469,,20250401,*,1,Misuse of Column Two code with Column One code
25922,64473,,20250401,*,1,Misuse of Column Two code with Column One code
25922,64474,,20250401,*,1,Misuse of Column Two code with Column One code
25924,0903T,,20250701,*,1,Misuse of Column Two code with Column One code
25924,0904T,,20250701,*,1,Misuse of Column Two code with Column One code
25924,0905T,,20250701,*,1,Misuse of Column Two code with Column One code
25924,64466,,20250401,*,1,Misuse of Column Two code with Column One code
25924,64467,,20250401,*,1,Misuse of Column Two code with Column One code
25924,64468,,20250401,*,1,Misuse of Column Two code with Column One code
25924,64469,,20250401,*,1,Misuse of Column Two code with Column One code
25924,64473,,20250401,*,1,Misuse of Column Two code with Column One code
25924,64474,,20250401,*,1,Misuse of Column Two code with Column One code
25927,0903T,,20250701,*,1,Misuse of Column Two code with Column One code
25927,0904T,,20250701,*,1,Misuse of Column Two code with Column One code
