CPT_code_1,CPT_code_2,In_Existence,Effective_Date,Deletion_Date,Modifier,PTP_Edit_Rationale
26992,0814T,,20240401,*,0,CPT Manual or CMS manual coding instruction
27278,36591,,20240701,*,0,CPT Manual or CMS manual coding instruction
27278,36592,,20240701,*,0,CPT Manual or CMS manual coding instruction
27278,69990,,20240701,*,0,Misuse of Column Two code with Column One code
27278,96523,,20240701,*,0,CPT Manual or CMS manual coding instruction
27278,99446,,20240701,*,0,CPT Manual or CMS manual coding instruction
27278,99447,,20240701,*,0,CPT Manual or CMS manual coding instruction
27278,99448,,20240701,*,0,CPT Manual or CMS manual coding instruction
27278,99449,,20240701,*,0,CPT Manual or CMS manual coding instruction
27278,99451,,20240701,*,0,CPT Manual or CMS manual coding instruction
27278,99452,,20240701,*,0,CPT Manual or CMS manual coding instruction
27278,99495,,20240701,*,0,CPT Manual or CMS manual coding instruction
27278,99496,,20240701,*,0,CPT Manual or CMS manual coding instruction
29000,64466,,20250401,*,0,Misuse of Column Two code with Column One code
29000,64467,,20250401,*,0,Misuse of Column Two code with Column One code
29000,64468,,20250401,*,0,Misuse of Column Two code with Column One code
29000,64469,,20250401,*,0,Misuse of Column Two code with Column One code
29010,64466,,20250401,*,0,Misuse of Column Two code with Column One code
29010,64467,,20250401,*,0,Misuse of Column Two code with Column One code
29010,64468,,20250401,*,0,Misuse of Column Two code with Column One code
29010,64469,,20250401,*,0,Misuse of Column Two code with Column One code
29015,64466,,20250401,*,0,Misuse of Column Two code with Column One code
29015,64467,,20250401,*,0,Misuse of Column Two code with Column One code
29015,64468,,20250401,*,0,Misuse of Column Two code with Column One code
29015,64469,,20250401,*,0,Misuse of Column Two code with Column One code
29035,64466,,20250401,*,0,Misuse of Column Two code with Column One code
29035,64467,,20250401,*,0,Misuse of Column Two code with Column One code
29035,64468,,20250401,*,0,Misuse of Column Two code with Column One code
29035,64469,,20250401,*,0,Misuse of Column Two code with Column One code
29040,64466,,20250401,*,0,Misuse of Column Two code with Column One code
29040,64467,,20250401,*,0,Misuse of Column Two code with Column One code
29040,64468,,20250401,*,0,Misuse of Column Two code with Column One code
29040,64469,,20250401,*,0,Misuse of Column Two code with Column One code
29044,64466,,20250401,*,0,Misuse of Column Two code with Column One code
29044,64467,,20250401,*,0,Misuse of Column Two code with Column One code
29044,64468,,20250401,*,0,Misuse of Column Two code with Column One code
29044,64469,,20250401,*,0,Misuse of Column Two code with Column One code
29046,64466,,20250401,*,0,Misuse of Column Two code with Column One code
29046,64467,,20250401,*,0,Misuse of Column Two code with Column One code
29046,64468,,20250401,*,0,Misuse of Column Two code with Column One code
29046,64469,,20250401,*,0,Misuse of Column Two code with Column One code
29200,64466,,20250401,*,0,Misuse of Column Two code with Column One code
29200,64467,,20250401,*,0,Misuse of Column Two code with Column One code
29200,64468,,20250401,*,0,Misuse of Column Two code with Column One code
29200,64469,,20250401,*,0,Misuse of Column Two code with Column One code
30400,64466,,20250401,*,0,Misuse of Column Two code with Column One code
30400,64467,,20250401,*,0,Misuse of Column Two code with Column One code
30400,64468,,20250401,*,0,Misuse of Column Two code with Column One code
30400,64469,,20250401,*,0,Misuse of Column Two code with Column One code
30400,64473,,20250401,*,0,Misuse of Column Two code with Column One code
30400,64474,,20250401,*,0,Misuse of Column Two code with Column One code
30420,30469,,20230101,*,0,More extensive procedure
30430,64466,,20250401,*,0,Misuse of Column Two code with Column One code
30430,64467,,20250401,*,0,Misuse of Column Two code with Column One code
30430,64468,,20250401,*,0,Misuse of Column Two code with Column One code
30430,64469,,20250401,*,0,Misuse of Column Two code with Column One code
30430,64473,,20250401,*,0,Misuse of Column Two code with Column One code
30430,64474,,20250401,*,0,Misuse of Column Two code with Column One code
30462,30469,,20230101,*,0,More extensive procedure
30469,0213T,,20230101,*,0,Misuse of Column Two code with Column One code
30469,0216T,,20230101,*,0,Misuse of Column Two code with Column One code
30469,30400,,20230101,*,0,More extensive procedure
30469,30468,,20230101,*,0,Mutually exclusive procedures
30469,36591,,20230101,*,0,CPT Manual or CMS manual coding instruction
30469,36592,,20230101,*,0,CPT Manual or CMS manual coding instruction
30469,62320,,20230101,*,0,Misuse of Column Two code with Column One code
30469,62321,,20230101,*,0,Misuse of Column Two code with Column One code
30469,62322,,20230101,*,0,Misuse of Column Two code with Column One code
30469,62323,,20230101,*,0,Misuse of Column Two code with Column One code
30469,62324,,20230101,*,0,Misuse of Column Two code with Column One code
30469,62325,,20230101,*,0,Misuse of Column Two code with Column One code
30469,62326,,20230101,*,0,Misuse of Column Two code with Column One code
30469,62327,,20230101,*,0,Misuse of Column Two code with Column One code
30469,64400,,20230101,*,0,Misuse of Column Two code with Column One code
30469,64405,,20230101,*,0,Misuse of Column Two code with Column One code
30469,64408,,20230101,*,0,Misuse of Column Two code with Column One code
30469,64415,,20230101,*,0,Misuse of Column Two code with Column One code
30469,64416,,20230101,*,0,Misuse of Column Two code with Column One code
30469,64417,,20230101,*,0,Misuse of Column Two code with Column One code
30469,64418,,20230101,*,0,Misuse of Column Two code with Column One code
30469,64420,,20230101,*,0,Misuse of Column Two code with Column One code
30469,64421,,20230101,*,0,Misuse of Column Two code with Column One code
30469,64425,,20230101,*,0,Misuse of Column Two code with Column One code
30469,64430,,20230101,*,0,Misuse of Column Two code with Column One code
30469,64435,,20230101,*,0,Misuse of Column Two code with Column One code
30469,64445,,20230101,*,0,Misuse of Column Two code with Column One code
30469,64446,,20230101,*,0,Misuse of Column Two code with Column One code
30469,64447,,20230101,*,0,Misuse of Column Two code with Column One code
30469,64448,,20230101,*,0,Misuse of Column Two code with Column One code
30469,64449,,20230101,*,0,Misuse of Column Two code with Column One code
30469,64450,,20230101,*,0,Misuse of Column Two code with Column One code
30469,64451,,20230101,*,0,Standards of medical/surgical practice
30469,64454,,20230101,*,0,Misuse of Column Two code with Column One code
30469,64461,,20230101,*,0,Misuse of Column Two code with Column One code
30469,64462,,20230101,*,0,Misuse of Column Two code with Column One code
30469,64463,,20230101,*,0,Misuse of Column Two code with Column One code
30469,64479,,20230101,*,0,Misuse of Column Two code with Column One code
30469,64480,,20230101,*,0,Misuse of Column Two code with Column One code
30469,64483,,20230101,*,0,Misuse of Column Two code with Column One code
30469,64484,,20230101,*,0,Misuse of Column Two code with Column One code
30469,64486,,20230101,*,0,Misuse of Column Two code with Column One code
30469,64487,,20230101,*,0,Misuse of Column Two code with Column One code
30469,64488,,20230101,*,0,Misuse of Column Two code with Column One code
30469,64489,,20230101,*,0,Misuse of Column Two code with Column One code
30469,64490,,20230101,*,0,Misuse of Column Two code with Column One code
30469,64491,,20230101,*,0,Misuse of Column Two code with Column One code
30469,64492,,20230101,*,0,Misuse of Column Two code with Column One code
30469,64493,,20230101,*,0,Misuse of Column Two code with Column One code
30469,64494,,20230101,*,0,Misuse of Column Two code with Column One code
30469,64495,,20230101,*,0,Misuse of Column Two code with Column One code
30469,64505,,20230101,*,0,Misuse of Column Two code with Column One code
30469,64510,,20230101,*,0,Misuse of Column Two code with Column One code
30469,64517,,20230101,*,0,Misuse of Column Two code with Column One code
30469,64520,,20230101,*,0,Misuse of Column Two code with Column One code
30469,64530,,20230101,*,0,Misuse of Column Two code with Column One code
30469,69990,,20230101,*,0,Misuse of Column Two code with Column One code
30469,92502,,20230101,*,0,Standards of medical/surgical practice
30469,96523,,20230101,*,0,CPT Manual or CMS manual coding instruction
30469,99155,,20230101,*,0,Misuse of Column Two code with Column One code
30469,99156,,20230101,*,0,Misuse of Column Two code with Column One code
30469,99157,,20230101,*,0,Misuse of Column Two code with Column One code
30469,99446,,20230101,*,0,CPT Manual or CMS manual coding instruction
30469,99447,,20230101,*,0,CPT Manual or CMS manual coding instruction
30469,99448,,20230101,*,0,CPT Manual or CMS manual coding instruction
30469,99449,,20230101,*,0,CPT Manual or CMS manual coding instruction
30469,99451,,20230101,*,0,CPT Manual or CMS manual coding instruction
30469,99452,,20230101,*,0,CPT Manual or CMS manual coding instruction
30469,99495,,20230101,*,0,CPT Manual or CMS manual coding instruction
30469,99496,,20230101,*,0,CPT Manual or CMS manual coding instruction
31242,31231,,20240401,*,0,CPT Separate procedure definition
31242,36591,,20240701,*,0,CPT Manual or CMS manual coding instruction
31242,36592,,20240701,*,0,CPT Manual or CMS manual coding instruction
31242,69990,,20240701,*,0,Misuse of Column Two code with Column One code
31242,92511,,20240401,*,0,CPT Separate procedure definition
31242,96523,,20240701,*,0,CPT Manual or CMS manual coding instruction
31243,31231,,20240401,*,0,CPT Separate procedure definition
31243,36591,,20240701,*,0,CPT Manual or CMS manual coding instruction
31243,36592,,20240701,*,0,CPT Manual or CMS manual coding instruction
31243,69990,,20240701,*,0,Misuse of Column Two code with Column One code
31243,92511,,20240401,*,0,CPT Separate procedure definition
31243,96523,,20240701,*,0,CPT Manual or CMS manual coding instruction
31622,64466,,20250401,*,0,Misuse of Column Two code with Column One code
31622,64467,,20250401,*,0,Misuse of Column Two code with Column One code
31622,64468,,20250401,*,0,Misuse of Column Two code with Column One code
31622,64469,,20250401,*,0,Misuse of Column Two code with Column One code
31623,64466,,20250401,*,0,Misuse of Column Two code with Column One code
31623,64467,,20250401,*,0,Misuse of Column Two code with Column One code
31623,64468,,20250401,*,0,Misuse of Column Two code with Column One code
31623,64469,,20250401,*,0,Misuse of Column Two code with Column One code
31624,64466,,20250401,*,0,Misuse of Column Two code with Column One code
31624,64467,,20250401,*,0,Misuse of Column Two code with Column One code
31624,64468,,20250401,*,0,Misuse of Column Two code with Column One code
31624,64469,,20250401,*,0,Misuse of Column Two code with Column One code
31625,64466,,20250401,*,0,Misuse of Column Two code with Column One code
31625,64467,,20250401,*,0,Misuse of Column Two code with Column One code
31625,64468,,20250401,*,0,Misuse of Column Two code with Column One code
31625,64469,,20250401,*,0,Misuse of Column Two code with Column One code
31626,64466,,20250401,*,0,Misuse of Column Two code with Column One code
31626,64467,,20250401,*,0,Misuse of Column Two code with Column One code
31626,64468,,20250401,*,0,Misuse of Column Two code with Column One code
31626,64469,,20250401,*,0,Misuse of Column Two code with Column One code
31628,64466,,20250401,*,0,Misuse of Column Two code with Column One code
31628,64467,,20250401,*,0,Misuse of Column Two code with Column One code
31628,64468,,20250401,*,0,Misuse of Column Two code with Column One code
31628,64469,,20250401,*,0,Misuse of Column Two code with Column One code
31629,64466,,20250401,*,0,Misuse of Column Two code with Column One code
31629,64467,,20250401,*,0,Misuse of Column Two code with Column One code
31629,64468,,20250401,*,0,Misuse of Column Two code with Column One code
31629,64469,,20250401,*,0,Misuse of Column Two code with Column One code
31630,64466,,20250401,*,0,Misuse of Column Two code with Column One code
31630,64467,,20250401,*,0,Misuse of Column Two code with Column One code
31630,64468,,20250401,*,0,Misuse of Column Two code with Column One code
31630,64469,,20250401,*,0,Misuse of Column Two code with Column One code
31631,64466,,20250401,*,0,Misuse of Column Two code with Column One code
31631,64467,,20250401,*,0,Misuse of Column Two code with Column One code
31631,64468,,20250401,*,0,Misuse of Column Two code with Column One code
31631,64469,,20250401,*,0,Misuse of Column Two code with Column One code
31634,64466,,20250401,*,0,Misuse of Column Two code with Column One code
31634,64467,,20250401,*,0,Misuse of Column Two code with Column One code
31634,64468,,20250401,*,0,Misuse of Column Two code with Column One code
31634,64469,,20250401,*,0,Misuse of Column Two code with Column One code
31635,64466,,20250401,*,0,Misuse of Column Two code with Column One code
31635,64467,,20250401,*,0,Misuse of Column Two code with Column One code
31635,64468,,20250401,*,0,Misuse of Column Two code with Column One code
31635,64469,,20250401,*,0,Misuse of Column Two code with Column One code
31636,64466,,20250401,*,0,Misuse of Column Two code with Column One code
31636,64467,,20250401,*,0,Misuse of Column Two code with Column One code
31636,64468,,20250401,*,0,Misuse of Column Two code with Column One code
31636,64469,,20250401,*,0,Misuse of Column Two code with Column One code
31638,64466,,20250401,*,0,Misuse of Column Two code with Column One code
31638,64467,,20250401,*,0,Misuse of Column Two code with Column One code
31638,64468,,20250401,*,0,Misuse of Column Two code with Column One code
31638,64469,,20250401,*,0,Misuse of Column Two code with Column One code
31640,64466,,20250401,*,0,Misuse of Column Two code with Column One code
31640,64467,,20250401,*,0,Misuse of Column Two code with Column One code
31640,64468,,20250401,*,0,Misuse of Column Two code with Column One code
31640,64469,,20250401,*,0,Misuse of Column Two code with Column One code
31641,64466,,20250401,*,0,Misuse of Column Two code with Column One code
31641,64467,,20250401,*,0,Misuse of Column Two code with Column One code
31641,64468,,20250401,*,0,Misuse of Column Two code with Column One code
31641,64469,,20250401,*,0,Misuse of Column Two code with Column One code
31643,64466,,20250401,*,0,Misuse of Column Two code with Column One code
31643,64467,,20250401,*,0,Misuse of Column Two code with Column One code
31643,64468,,20250401,*,0,Misuse of Column Two code with Column One code
31643,64469,,20250401,*,0,Misuse of Column Two code with Column One code
31645,64466,,20250401,*,0,Misuse of Column Two code with Column One code
31645,64467,,20250401,*,0,Misuse of Column Two code with Column One code
31645,64468,,20250401,*,0,Misuse of Column Two code with Column One code
31645,64469,,20250401,*,0,Misuse of Column Two code with Column One code
31646,64466,,20250401,*,0,Misuse of Column Two code with Column One code
31646,64467,,20250401,*,0,Misuse of Column Two code with Column One code
31646,64468,,20250401,*,0,Misuse of Column Two code with Column One code
31646,64469,,20250401,*,0,Misuse of Column Two code with Column One code
31647,64466,,20250401,*,0,Misuse of Column Two code with Column One code
31647,64467,,20250401,*,0,Misuse of Column Two code with Column One code
31647,64468,,20250401,*,0,Misuse of Column Two code with Column One code
31647,64469,,20250401,*,0,Misuse of Column Two code with Column One code
31648,64466,,20250401,*,0,Misuse of Column Two code with Column One code
31648,64467,,20250401,*,0,Misuse of Column Two code with Column One code
31648,64468,,20250401,*,0,Misuse of Column Two code with Column One code
31648,64469,,20250401,*,0,Misuse of Column Two code with Column One code
31652,64466,,20250401,*,0,Misuse of Column Two code with Column One code
31652,64467,,20250401,*,0,Misuse of Column Two code with Column One code
31652,64468,,20250401,*,0,Misuse of Column Two code with Column One code
31652,64469,,20250401,*,0,Misuse of Column Two code with Column One code
31653,64466,,20250401,*,0,Misuse of Column Two code with Column One code
31653,64467,,20250401,*,0,Misuse of Column Two code with Column One code
31653,64468,,20250401,*,0,Misuse of Column Two code with Column One code
31653,64469,,20250401,*,0,Misuse of Column Two code with Column One code
31660,64466,,20250401,*,0,Misuse of Column Two code with Column One code
31660,64467,,20250401,*,0,Misuse of Column Two code with Column One code
31660,64468,,20250401,*,0,Misuse of Column Two code with Column One code
31660,64469,,20250401,*,0,Misuse of Column Two code with Column One code
31661,64466,,20250401,*,0,Misuse of Column Two code with Column One code
31661,64467,,20250401,*,0,Misuse of Column Two code with Column One code
31661,64468,,20250401,*,0,Misuse of Column Two code with Column One code
31661,64469,,20250401,*,0,Misuse of Column Two code with Column One code
31717,64466,,20250401,*,0,Misuse of Column Two code with Column One code
31717,64467,,20250401,*,0,Misuse of Column Two code with Column One code
31717,64468,,20250401,*,0,Misuse of Column Two code with Column One code
31717,64469,,20250401,*,0,Misuse of Column Two code with Column One code
31720,64466,,20250401,*,0,Misuse of Column Two code with Column One code
31720,64467,,20250401,*,0,Misuse of Column Two code with Column One code
31720,64468,,20250401,*,0,Misuse of Column Two code with Column One code
31720,64469,,20250401,*,0,Misuse of Column Two code with Column One code
31725,64466,,20250401,*,0,Misuse of Column Two code with Column One code
31725,64467,,20250401,*,0,Misuse of Column Two code with Column One code
31725,64468,,20250401,*,0,Misuse of Column Two code with Column One code
31725,64469,,20250401,*,0,Misuse of Column Two code with Column One code
31760,64466,,20250401,*,0,Misuse of Column Two code with Column One code
31760,64467,,20250401,*,0,Misuse of Column Two code with Column One code
31760,64468,,20250401,*,0,Misuse of Column Two code with Column One code
31760,64469,,20250401,*,0,Misuse of Column Two code with Column One code
31766,64466,,20250401,*,0,Misuse of Column Two code with Column One code
31766,64467,,20250401,*,0,Misuse of Column Two code with Column One code
31766,64468,,20250401,*,0,Misuse of Column Two code with Column One code
31766,64469,,20250401,*,0,Misuse of Column Two code with Column One code
31770,64468,,20250401,*,0,Misuse of Column Two code with Column One code
31770,64469,,20250401,*,0,Misuse of Column Two code with Column One code
31775,64468,,20250401,*,0,Misuse of Column Two code with Column One code
31775,64469,,20250401,*,0,Misuse of Column Two code with Column One code
31786,64466,,20250401,*,0,Misuse of Column Two code with Column One code
31786,64467,,20250401,*,0,Misuse of Column Two code with Column One code
31786,64468,,20250401,*,0,Misuse of Column Two code with Column One code
31786,64469,,20250401,*,0,Misuse of Column Two code with Column One code
31805,64466,,20250401,*,0,Misuse of Column Two code with Column One code
31805,64467,,20250401,*,0,Misuse of Column Two code with Column One code
31805,64468,,20250401,*,0,Misuse of Column Two code with Column One code
31805,64469,,20250401,*,0,Misuse of Column Two code with Column One code
32035,64468,,20250401,*,0,Misuse of Column Two code with Column One code
32035,64469,,20250401,*,0,Misuse of Column Two code with Column One code
32036,64468,,20250401,*,0,Misuse of Column Two code with Column One code
32036,64469,,20250401,*,0,Misuse of Column Two code with Column One code
32096,64468,,20250401,*,0,Misuse of Column Two code with Column One code
32096,64469,,20250401,*,0,Misuse of Column Two code with Column One code
32097,64468,,20250401,*,0,Misuse of Column Two code with Column One code
32097,64469,,20250401,*,0,Misuse of Column Two code with Column One code
32098,64468,,20250401,*,0,Misuse of Column Two code with Column One code
32098,64469,,20250401,*,0,Misuse of Column Two code with Column One code
32100,64468,,20250401,*,0,Misuse of Column Two code with Column One code
32100,64469,,20250401,*,0,Misuse of Column Two code with Column One code
32110,64468,,20250401,*,0,Misuse of Column Two code with Column One code
32110,64469,,20250401,*,0,Misuse of Column Two code with Column One code
32120,64468,,20250401,*,0,Misuse of Column Two code with Column One code
32120,64469,,20250401,*,0,Misuse of Column Two code with Column One code
32124,64468,,20250401,*,0,Misuse of Column Two code with Column One code
32124,64469,,20250401,*,0,Misuse of Column Two code with Column One code
32140,64468,,20250401,*,0,Misuse of Column Two code with Column One code
32140,64469,,20250401,*,0,Misuse of Column Two code with Column One code
32141,64468,,20250401,*,0,Misuse of Column Two code with Column One code
32141,64469,,20250401,*,0,Misuse of Column Two code with Column One code
32150,64468,,20250401,*,0,Misuse of Column Two code with Column One code
32150,64469,,20250401,*,0,Misuse of Column Two code with Column One code
32151,64468,,20250401,*,0,Misuse of Column Two code with Column One code
32151,64469,,20250401,*,0,Misuse of Column Two code with Column One code
32160,64466,,20250401,*,0,Misuse of Column Two code with Column One code
32160,64467,,20250401,*,0,Misuse of Column Two code with Column One code
32160,64468,,20250401,*,0,Misuse of Column Two code with Column One code
32160,64469,,20250401,*,0,Misuse of Column Two code with Column One code
32200,64468,,20250401,*,0,Misuse of Column Two code with Column One code
32200,64469,,20250401,*,0,Misuse of Column Two code with Column One code
32215,64468,,20250401,*,0,Misuse of Column Two code with Column One code
32215,64469,,20250401,*,0,Misuse of Column Two code with Column One code
32220,64468,,20250401,*,0,Misuse of Column Two code with Column One code
32220,64469,,20250401,*,0,Misuse of Column Two code with Column One code
32225,64468,,20250401,*,0,Misuse of Column Two code with Column One code
32225,64469,,20250401,*,0,Misuse of Column Two code with Column One code
32310,64468,,20250401,*,0,Misuse of Column Two code with Column One code
32310,64469,,20250401,*,0,Misuse of Column Two code with Column One code
32320,64468,,20250401,*,0,Misuse of Column Two code with Column One code
32320,64469,,20250401,*,0,Misuse of Column Two code with Column One code
32400,64468,,20250401,*,0,Misuse of Column Two code with Column One code
32400,64469,,20250401,*,0,Misuse of Column Two code with Column One code
32408,64468,,20250401,*,0,Misuse of Column Two code with Column One code
32408,64469,,20250401,*,0,Misuse of Column Two code with Column One code
32440,64468,,20250401,*,0,Misuse of Column Two code with Column One code
32440,64469,,20250401,*,0,Misuse of Column Two code with Column One code
32442,64468,,20250401,*,0,Misuse of Column Two code with Column One code
32442,64469,,20250401,*,0,Misuse of Column Two code with Column One code
32445,64468,,20250401,*,0,Misuse of Column Two code with Column One code
32445,64469,,20250401,*,0,Misuse of Column Two code with Column One code
32480,64468,,20250401,*,0,Misuse of Column Two code with Column One code
32480,64469,,20250401,*,0,Misuse of Column Two code with Column One code
32482,64468,,20250401,*,0,Misuse of Column Two code with Column One code
32482,64469,,20250401,*,0,Misuse of Column Two code with Column One code
32484,64468,,20250401,*,0,Misuse of Column Two code with Column One code
32484,64469,,20250401,*,0,Misuse of Column Two code with Column One code
32486,64468,,20250401,*,0,Misuse of Column Two code with Column One code
32486,64469,,20250401,*,0,Misuse of Column Two code with Column One code
32488,64468,,20250401,*,0,Misuse of Column Two code with Column One code
32488,64469,,20250401,*,0,Misuse of Column Two code with Column One code
32491,64468,,20250401,*,0,Misuse of Column Two code with Column One code
32491,64469,,20250401,*,0,Misuse of Column Two code with Column One code
32503,64468,,20250401,*,0,Misuse of Column Two code with Column One code
32503,64469,,20250401,*,0,Misuse of Column Two code with Column One code
32504,64468,,20250401,*,0,Misuse of Column Two code with Column One code
32504,64469,,20250401,*,0,Misuse of Column Two code with Column One code
32505,64468,,20250401,*,0,Misuse of Column Two code with Column One code
32505,64469,,20250401,*,0,Misuse of Column Two code with Column One code
32540,64468,,20250401,*,0,Misuse of Column Two code with Column One code
32540,64469,,20250401,*,0,Misuse of Column Two code with Column One code
32550,64468,,20250401,*,0,Misuse of Column Two code with Column One code
32550,64469,,20250401,*,0,Misuse of Column Two code with Column One code
32551,64468,,20250401,*,0,Misuse of Column Two code with Column One code
32551,64469,,20250401,*,0,Misuse of Column Two code with Column One code
32552,64468,,20250401,*,0,Misuse of Column Two code with Column One code
32552,64469,,20250401,*,0,Misuse of Column Two code with Column One code
32553,64468,,20250401,*,0,Misuse of Column Two code with Column One code
32553,64469,,20250401,*,0,Misuse of Column Two code with Column One code
32554,64468,,20250401,*,0,Misuse of Column Two code with Column One code
32554,64469,,20250401,*,0,Misuse of Column Two code with Column One code
32555,64468,,20250401,*,0,Misuse of Column Two code with Column One code
32555,64469,,20250401,*,0,Misuse of Column Two code with Column One code
32556,64468,,20250401,*,0,Misuse of Column Two code with Column One code
32556,64469,,20250401,*,0,Misuse of Column Two code with Column One code
32557,64468,,20250401,*,0,Misuse of Column Two code with Column One code
32557,64469,,20250401,*,0,Misuse of Column Two code with Column One code
32560,64468,,20250401,*,0,Misuse of Column Two code with Column One code
32560,64469,,20250401,*,0,Misuse of Column Two code with Column One code
32561,64468,,20250401,*,0,Misuse of Column Two code with Column One code
32561,64469,,20250401,*,0,Misuse of Column Two code with Column One code
32562,64468,,20250401,*,0,Misuse of Column Two code with Column One code
32562,64469,,20250401,*,0,Misuse of Column Two code with Column One code
32601,64468,,20250401,*,0,Misuse of Column Two code with Column One code
32601,64469,,20250401,*,0,Misuse of Column Two code with Column One code
32604,64466,,20250401,*,0,Misuse of Column Two code with Column One code
32604,64467,,20250401,*,0,Misuse of Column Two code with Column One code
32604,64468,,20250401,*,0,Misuse of Column Two code with Column One code
32604,64469,,20250401,*,0,Misuse of Column Two code with Column One code
32606,64466,,20250401,*,0,Misuse of Column Two code with Column One code
32606,64467,,20250401,*,0,Misuse of Column Two code with Column One code
32606,64468,,20250401,*,0,Misuse of Column Two code with Column One code
32606,64469,,20250401,*,0,Misuse of Column Two code with Column One code
32607,64468,,20250401,*,0,Misuse of Column Two code with Column One code
32607,64469,,20250401,*,0,Misuse of Column Two code with Column One code
32608,64468,,20250401,*,0,Misuse of Column Two code with Column One code
32608,64469,,20250401,*,0,Misuse of Column Two code with Column One code
32609,64468,,20250401,*,0,Misuse of Column Two code with Column One code
32609,64469,,20250401,*,0,Misuse of Column Two code with Column One code
32650,64468,,20250401,*,0,Misuse of Column Two code with Column One code
32650,64469,,20250401,*,0,Misuse of Column Two code with Column One code
32651,64468,,20250401,*,0,Misuse of Column Two code with Column One code
32651,64469,,20250401,*,0,Misuse of Column Two code with Column One code
32652,64468,,20250401,*,0,Misuse of Column Two code with Column One code
32652,64469,,20250401,*,0,Misuse of Column Two code with Column One code
32653,64468,,20250401,*,0,Misuse of Column Two code with Column One code
32653,64469,,20250401,*,0,Misuse of Column Two code with Column One code
32654,64468,,20250401,*,0,Misuse of Column Two code with Column One code
32654,64469,,20250401,*,0,Misuse of Column Two code with Column One code
32655,64468,,20250401,*,0,Misuse of Column Two code with Column One code
32655,64469,,20250401,*,0,Misuse of Column Two code with Column One code
32656,64468,,20250401,*,0,Misuse of Column Two code with Column One code
32656,64469,,20250401,*,0,Misuse of Column Two code with Column One code
32658,64466,,20250401,*,0,Misuse of Column Two code with Column One code
32658,64467,,20250401,*,0,Misuse of Column Two code with Column One code
32658,64468,,20250401,*,0,Misuse of Column Two code with Column One code
32658,64469,,20250401,*,0,Misuse of Column Two code with Column One code
32659,64466,,20250401,*,0,Misuse of Column Two code with Column One code
32659,64467,,20250401,*,0,Misuse of Column Two code with Column One code
32659,64468,,20250401,*,0,Misuse of Column Two code with Column One code
32659,64469,,20250401,*,0,Misuse of Column Two code with Column One code
32661,64466,,20250401,*,0,Misuse of Column Two code with Column One code
32661,64467,,20250401,*,0,Misuse of Column Two code with Column One code
32661,64468,,20250401,*,0,Misuse of Column Two code with Column One code
32661,64469,,20250401,*,0,Misuse of Column Two code with Column One code
32662,64466,,20250401,*,0,Misuse of Column Two code with Column One code
32662,64467,,20250401,*,0,Misuse of Column Two code with Column One code
32662,64468,,20250401,*,0,Misuse of Column Two code with Column One code
32662,64469,,20250401,*,0,Misuse of Column Two code with Column One code
32663,64468,,20250401,*,0,Misuse of Column Two code with Column One code
32663,64469,,20250401,*,0,Misuse of Column Two code with Column One code
32664,64468,,20250401,*,0,Misuse of Column Two code with Column One code
32664,64469,,20250401,*,0,Misuse of Column Two code with Column One code
32665,64468,,20250401,*,0,Misuse of Column Two code with Column One code
32665,64469,,20250401,*,0,Misuse of Column Two code with Column One code
32666,64468,,20250401,*,0,Misuse of Column Two code with Column One code
32666,64469,,20250401,*,0,Misuse of Column Two code with Column One code
32669,64468,,20250401,*,0,Misuse of Column Two code with Column One code
32669,64469,,20250401,*,0,Misuse of Column Two code with Column One code
32670,64468,,20250401,*,0,Misuse of Column Two code with Column One code
32670,64469,,20250401,*,0,Misuse of Column Two code with Column One code
32671,64468,,20250401,*,0,Misuse of Column Two code with Column One code
32671,64469,,20250401,*,0,Misuse of Column Two code with Column One code
32672,64468,,20250401,*,0,Misuse of Column Two code with Column One code
32672,64469,,20250401,*,0,Misuse of Column Two code with Column One code
32673,64468,,20250401,*,0,Misuse of Column Two code with Column One code
32673,64469,,20250401,*,0,Misuse of Column Two code with Column One code
32800,64468,,20250401,*,0,Misuse of Column Two code with Column One code
32800,64469,,20250401,*,0,Misuse of Column Two code with Column One code
32810,64468,,20250401,*,0,Misuse of Column Two code with Column One code
32810,64469,,20250401,*,0,Misuse of Column Two code with Column One code
32815,64468,,20250401,*,0,Misuse of Column Two code with Column One code
32815,64469,,20250401,*,0,Misuse of Column Two code with Column One code
32820,64468,,20250401,*,0,Misuse of Column Two code with Column One code
32820,64469,,20250401,*,0,Misuse of Column Two code with Column One code
32850,64466,,20250401,*,0,Anesthesia service included in surgical procedure
32850,64467,,20250401,*,0,Anesthesia service included in surgical procedure
32850,64468,,20250401,*,0,Anesthesia service included in surgical procedure
32850,64469,,20250401,*,0,Anesthesia service included in surgical procedure
32850,64473,,20250401,*,0,Misuse of Column Two code with Column One code
32850,64474,,20250401,*,0,Misuse of Column Two code with Column One code
32851,64468,,20250401,*,0,Misuse of Column Two code with Column One code
32851,64469,,20250401,*,0,Misuse of Column Two code with Column One code
32852,64468,,20250401,*,0,Misuse of Column Two code with Column One code
32852,64469,,20250401,*,0,Misuse of Column Two code with Column One code
32853,64466,,20250401,*,0,Misuse of Column Two code with Column One code
32853,64467,,20250401,*,0,Misuse of Column Two code with Column One code
32853,64468,,20250401,*,0,Misuse of Column Two code with Column One code
32853,64469,,20250401,*,0,Misuse of Column Two code with Column One code
